player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login
ShadowSniper325,[KING],2026-06-25,353687,32015,1
FrostRogue7892,[KING],2026-06-15,428484,1136,0
GhostMage9083,[NOVA],2026-06-07,177597,123671,4
IronBeast9321,[NULL],2026-06-24,350340,130475,3
VoidBeast2766,[NOVA],2026-06-16,787616,45309,0
User7434001,[FARM],2026-06-28,445,1810472,22
CrimsonMage4368,[WAR],2026-06-06,363597,124060,4
RadiantWarlord1644,[NULL],2026-06-23,834256,14302,4
GhostSniper9464,[VOID],2026-06-22,357661,97339,0
User1935432,[FARM],2026-06-25,600,1162085,10
FrostHunter1058,[NOVA],2026-06-11,497169,29062,4
IronHunter8899,[APEX],2026-06-22,348872,118328,1
RadiantRogue3833,[NULL],2026-06-21,458676,32307,3
CrimsonWarlord7461,[APEX],2026-06-18,15084,87549,5
DarkViper1018,[KING],2026-06-07,195630,70547,2
DarkMage8516,[APEX],2026-06-21,149359,1798,2
FrostBeast3682,[NOVA],2026-06-23,82814,25400,3
VoidMage5680,[NOVA],2026-06-06,372668,17465,0
DarkGoblin8135,[APEX],2026-06-26,742398,26036,4
FrostViper9682,[NULL],2026-06-24,350502,139561,4
ToxicHunter9119,[NOVA],2026-06-25,131681,6407,3
ToxicRogue2550,[NOVA],2026-06-24,820937,39532,3
RadiantMage8626,[FARM],2026-06-25,301538,45553,0
GhostBeast5080,[WAR],2026-06-22,236827,103326,1
User2491766,[FARM],2026-06-26,380,987134,22
GhostSniper2014,[BETA],2026-06-18,375092,110989,3
FrostRogue4810,[NOVA],2026-06-26,150105,149718,2
User3637653,[FARM],2026-06-21,842,980247,13
RadiantSniper6554,[FARM],2026-06-10,393935,9385,5
ToxicWarlord231,[KING],2026-06-24,715518,112892,1
VoidHunter9177,[WAR],2026-06-24,821508,33240,5
DarkSniper4757,[VOID],2026-06-14,617135,60106,3
FrostViper6171,[BETA],2026-06-15,392340,56743,3
DarkBeast2466,[VOID],2026-06-06,449686,121578,4
StormGoblin5035,[WAR],2026-06-17,724838,120370,4
ToxicHunter1076,[WAR],2026-06-17,7867,37622,2
CrimsonBeast4999,[BETA],2026-06-26,165841,80913,1
GhostPhantom7050,[KING],2026-06-09,125419,33433,0
RadiantSniper3666,[VOID],2026-06-14,390254,147585,2
User5059390,[FARM],2026-06-21,870,1308450,8
StormBeast1864,[VOID],2026-06-14,147667,95102,3
GhostKnight6103,[BETA],2026-06-09,418140,105572,5
StormWarlord8027,[APEX],2026-06-09,355952,149067,0
StormHunter4805,[WAR],2026-06-10,677115,40715,2
ShadowWarlord1772,[KING],2026-06-16,48840,19035,1
StormViper842,[FARM],2026-06-07,186843,103931,3
FrostPhantom9866,[NULL],2026-06-19,658596,127586,3
StormWarlord2647,[KING],2026-06-11,265909,99806,5
DarkHunter8887,[BETA],2026-06-13,22256,9123,3
ShadowGoblin3988,[NULL],2026-06-09,592884,94985,5
VoidKnight7396,[KING],2026-06-09,241542,34726,3
DarkSniper2124,[VOID],2026-06-25,442225,69892,0
FrostRogue6981,[VOID],2026-06-13,684375,96566,1
IronRogue9747,[FARM],2026-06-18,139244,14721,0
VoidSniper7830,[APEX],2026-06-10,574208,81265,2
RadiantPhantom2680,[FARM],2026-06-25,252632,55873,5
VoidPhantom9528,[WAR],2026-06-17,223408,28992,1
VoidMage5188,[NULL],2026-06-08,773695,47085,1
ToxicViper6706,[APEX],2026-06-12,147639,112095,5
ToxicKnight4693,[VOID],2026-06-15,236078,110329,0
RadiantSniper7108,[KING],2026-06-15,66106,132364,2
GhostSniper6871,[BETA],2026-06-15,607073,96843,2
ToxicSniper159,[WAR],2026-06-20,699739,79506,5
VoidWarlord9725,[WAR],2026-06-12,130988,141699,2
RadiantKnight3547,[BETA],2026-06-25,378784,75104,1
DarkViper4719,[BETA],2026-06-09,152482,36770,1
GhostKnight3919,[WAR],2026-06-23,306566,77185,0
ToxicGoblin5892,[VOID],2026-06-16,677622,56685,3
StormWarlord5839,[VOID],2026-06-10,172484,84257,4
RadiantWarlord9140,[WAR],2026-06-06,319376,129892,2
FrostSniper1248,[WAR],2026-06-15,553738,106742,2
VoidBeast4161,[BETA],2026-06-18,72479,107427,1
DarkKnight137,[NOVA],2026-06-26,36072,78601,2
DarkMage8041,[APEX],2026-06-20,502232,79573,0
RadiantBeast6198,[NOVA],2026-06-15,598788,52572,5
DarkMage4482,[NULL],2026-06-23,196268,51431,3
StormBeast5243,[WAR],2026-06-17,644797,23295,4
IronViper6494,[VOID],2026-06-11,395106,126165,0
FrostSniper6809,[VOID],2026-06-26,553323,97219,1
ToxicHunter3169,[KING],2026-06-06,820922,42749,3
VoidMage5843,[KING],2026-06-16,56369,15472,5
CrimsonGoblin4705,[BETA],2026-06-11,382728,138225,3
ToxicWarlord826,[NOVA],2026-06-13,398264,95985,4
User4100908,[FARM],2026-06-27,666,1767973,21
GhostHunter7234,[BETA],2026-06-22,600205,19217,5
ToxicHunter9068,[FARM],2026-06-18,230506,45784,1
StormHunter4987,[WAR],2026-06-17,200968,120253,0
IronBeast4779,[WAR],2026-06-12,464896,65479,0
VoidRogue4931,[KING],2026-06-16,204797,142738,3
ToxicWarlord9976,[NULL],2026-06-26,425315,112802,0
GhostRogue5874,[NOVA],2026-06-26,390896,121218,5
ShadowKnight3854,[VOID],2026-06-22,391555,142932,3
StormSniper4032,[FARM],2026-06-17,605785,149504,5
StormMage4313,[NOVA],2026-06-16,712831,15056,1
StormRogue1227,[BETA],2026-06-16,503471,117565,5
CrimsonRogue1532,[APEX],2026-06-07,687652,54213,2
IronWarlord8907,[WAR],2026-06-26,738156,4759,1
DarkKnight349,[FARM],2026-06-12,637063,131451,3
ToxicSniper4268,[BETA],2026-06-23,398735,75999,5
StormGoblin3805,[BETA],2026-06-24,620428,11042,3
FrostMage2179,[KING],2026-06-11,442695,109007,0
ToxicGoblin1572,[NULL],2026-06-20,192815,121402,0
User7154905,[FARM],2026-06-25,579,1829818,18
ShadowRogue311,[FARM],2026-06-22,529335,95207,1
ShadowGoblin9761,[BETA],2026-06-16,758705,146908,1
User9776954,[FARM],2026-06-25,386,844638,22
StormMage6973,[KING],2026-06-14,694890,119410,4
RadiantSniper8479,[NULL],2026-06-14,456123,58708,5
DarkViper4453,[NOVA],2026-06-14,271747,84397,3
ShadowRogue2269,[WAR],2026-06-22,790888,93892,5
FrostSniper5605,[KING],2026-06-25,538238,40217,1
StormPhantom4193,[APEX],2026-06-09,42270,38103,3
RadiantMage7508,[NOVA],2026-06-19,613149,19785,1
User5229443,[FARM],2026-06-22,227,1024905,16
StormWarlord9160,[NOVA],2026-06-26,316736,127711,0
RadiantSniper8808,[VOID],2026-06-13,518800,111889,1
FrostSniper3823,[BETA],2026-06-20,342511,110115,5
CrimsonPhantom9846,[APEX],2026-06-08,26329,102849,0
VoidSniper5428,[WAR],2026-06-06,524897,3343,3
FrostBeast3664,[APEX],2026-06-24,756465,90659,5
CrimsonHunter8209,[BETA],2026-06-09,70514,30064,5
VoidViper7110,[VOID],2026-06-11,61406,147459,0
FrostHunter5491,[BETA],2026-06-17,272516,127929,0
CrimsonViper7586,[NULL],2026-06-12,290157,130659,3
ToxicSniper2778,[NULL],2026-06-16,636922,70799,1
User6232104,[FARM],2026-06-28,170,735001,21
VoidViper1279,[FARM],2026-06-19,95534,82335,1
StormSniper9044,[VOID],2026-06-25,838116,70694,0
User1575139,[FARM],2026-06-21,172,937476,22
ToxicSniper8948,[NOVA],2026-06-06,471859,48284,5
ShadowKnight32,[APEX],2026-06-06,267213,68817,0
DarkViper5221,[BETA],2026-06-16,665301,99514,4
StormMage6789,[NULL],2026-06-14,628776,125964,3
DarkKnight4612,[BETA],2026-06-13,492508,137241,2
StormGoblin1297,[KING],2026-06-16,461412,31387,2
ShadowPhantom7807,[KING],2026-06-21,187202,116280,1
GhostHunter7900,[NULL],2026-06-24,206752,49604,2
ToxicRogue5004,[VOID],2026-06-26,163529,36337,1
IronPhantom6556,[FARM],2026-06-09,547916,76964,3
ShadowBeast7500,[VOID],2026-06-26,237116,95690,1
IronBeast1188,[NULL],2026-06-16,164009,132924,4
StormWarlord3319,[FARM],2026-06-13,146168,134398,1
GhostKnight5588,[NOVA],2026-06-20,245905,111315,5
ToxicGoblin9631,[NOVA],2026-06-19,211800,33553,2
User6758037,[FARM],2026-06-23,495,1760772,13
VoidViper326,[NULL],2026-06-12,215745,89548,1
IronSniper3026,[NULL],2026-06-17,767641,101112,4
ToxicBeast9572,[VOID],2026-06-26,41863,72799,1
IronBeast3584,[WAR],2026-06-12,624821,35069,1
GhostGoblin4356,[NOVA],2026-06-13,421552,33670,1
FrostRogue233,[FARM],2026-06-26,712241,77498,0
IronMage8337,[BETA],2026-06-09,20408,136951,5
CrimsonHunter6021,[WAR],2026-06-16,538069,44671,3
VoidKnight1678,[NOVA],2026-06-16,518555,132934,1
ToxicWarlord6945,[WAR],2026-06-07,578432,127270,0
ToxicViper3376,[NULL],2026-06-16,636659,52383,1
StormViper1686,[WAR],2026-06-24,69589,48265,0
User1596342,[FARM],2026-06-26,155,1151162,8
DarkGoblin5928,[APEX],2026-06-15,785066,37038,1
RadiantViper5254,[APEX],2026-06-12,355164,127971,1
ShadowBeast4089,[BETA],2026-06-07,192310,5126,1
User1839727,[FARM],2026-06-24,306,1787427,16
VoidKnight8627,[APEX],2026-06-22,276316,59487,3
DarkKnight9269,[APEX],2026-06-20,357687,73345,2
ToxicViper5611,[APEX],2026-06-22,561177,117086,0
RadiantWarlord1310,[NULL],2026-06-10,451655,76271,3
ToxicHunter8142,[FARM],2026-06-09,706035,34044,1
ShadowHunter5568,[NOVA],2026-06-25,133247,78272,5
VoidGoblin329,[WAR],2026-06-26,716660,64339,3
ToxicMage5849,[KING],2026-06-06,592897,33836,5
DarkHunter6236,[NULL],2026-06-21,351353,24278,4
ShadowSniper5631,[FARM],2026-06-09,331253,26579,1
StormGoblin9908,[VOID],2026-06-24,15787,138335,1
FrostWarlord6345,[APEX],2026-06-08,413366,22122,4
ShadowPhantom6822,[WAR],2026-06-06,656230,73960,3
ToxicViper1532,[NOVA],2026-06-22,244813,102950,4
DarkHunter7145,[BETA],2026-06-09,742474,103824,2
GhostRogue9338,[WAR],2026-06-15,550921,36302,5
RadiantKnight4777,[FARM],2026-06-22,380714,74107,2
StormSniper9137,[VOID],2026-06-06,430367,5745,2
CrimsonWarlord5797,[VOID],2026-06-14,749085,46457,5
User5036529,[FARM],2026-06-24,722,1222441,11
DarkRogue3412,[VOID],2026-06-25,680388,3911,1
ShadowWarlord16,[NOVA],2026-06-11,220777,71427,1
FrostSniper1729,[APEX],2026-06-24,626875,125165,0
ToxicViper7593,[WAR],2026-06-18,261396,139109,0
RadiantMage9855,[KING],2026-06-08,349545,78758,0
GhostViper3151,[NOVA],2026-06-10,671531,29368,5
RadiantMage1798,[NULL],2026-06-15,828762,1737,5
StormGoblin3395,[KING],2026-06-14,69145,50545,2
VoidKnight3353,[NOVA],2026-06-23,9445,130267,2
User6968264,[FARM],2026-06-26,468,974094,12
GhostViper2465,[NULL],2026-06-14,795534,1165,4
VoidMage5596,[NULL],2026-06-08,48164,17653,1
User3228615,[FARM],2026-06-24,293,1961109,20
FrostPhantom1312,[VOID],2026-06-19,68981,73288,5
ShadowViper6493,[NOVA],2026-06-20,440551,148511,0
VoidSniper2310,[FARM],2026-06-09,718961,32840,4
GhostHunter8638,[APEX],2026-06-07,189184,102964,5
RadiantKnight9499,[KING],2026-06-08,835795,143791,3
VoidKnight9861,[KING],2026-06-06,815405,44138,5
RadiantGoblin3237,[FARM],2026-06-14,385147,119272,3
CrimsonMage6793,[VOID],2026-06-10,526884,73964,1
RadiantMage7923,[BETA],2026-06-18,583637,126568,0
FrostPhantom5664,[BETA],2026-06-09,98191,101939,5
RadiantWarlord7438,[APEX],2026-06-10,372434,55500,5
IronKnight646,[APEX],2026-06-08,813930,52745,0
VoidBeast2405,[BETA],2026-06-07,665113,112966,4
CrimsonHunter8357,[NOVA],2026-06-18,209565,101485,4
GhostSniper5184,[APEX],2026-06-20,345302,114926,0
VoidSniper8136,[APEX],2026-06-20,527083,135551,4
IronPhantom5839,[FARM],2026-06-23,671927,75177,1
User4836186,[FARM],2026-06-22,674,1892863,17
StormBeast5397,[FARM],2026-06-12,293088,88137,4
CrimsonViper2230,[WAR],2026-06-11,271017,26150,4
User1806327,[FARM],2026-06-25,661,807360,9
User4737613,[FARM],2026-06-27,191,1303786,14
ShadowKnight8598,[NULL],2026-06-09,79401,101941,3
FrostMage7676,[VOID],2026-06-16,648547,16170,5
StormKnight4994,[KING],2026-06-22,142993,93927,3
StormBeast4425,[BETA],2026-06-06,7803,41030,5
CrimsonRogue6648,[VOID],2026-06-22,366111,79915,1
ToxicViper7838,[WAR],2026-06-10,432927,61192,1
ShadowWarlord7746,[NULL],2026-06-09,231181,40810,0
CrimsonPhantom9480,[APEX],2026-06-11,755853,26046,1
User1125939,[FARM],2026-06-25,739,1623406,23
DarkMage3082,[FARM],2026-06-08,704598,26851,1
FrostViper391,[BETA],2026-06-06,720337,140826,0
GhostBeast7011,[WAR],2026-06-09,184017,9817,4
ToxicHunter1345,[NULL],2026-06-08,802467,84609,5
User4906893,[FARM],2026-06-27,671,845304,10
FrostWarlord8273,[FARM],2026-06-20,202366,50468,1
CrimsonBeast5739,[NULL],2026-06-14,584179,115982,3
GhostMage6159,[WAR],2026-06-11,752932,120943,3
FrostKnight9142,[WAR],2026-06-12,58910,127563,3
IronBeast2618,[APEX],2026-06-08,154557,84976,2
IronGoblin3203,[NULL],2026-06-13,406197,127882,0
VoidGoblin5536,[APEX],2026-06-09,571792,121830,5
ShadowMage3957,[BETA],2026-06-16,121220,88293,3
VoidRogue6355,[WAR],2026-06-22,393218,53036,0
ShadowBeast6215,[NULL],2026-06-23,114357,111679,3
StormViper4150,[KING],2026-06-19,656191,13004,1
GhostSniper4612,[WAR],2026-06-10,156342,62967,2
IronGoblin8897,[FARM],2026-06-21,771834,43918,5
StormKnight6669,[NULL],2026-06-14,780622,93537,4
IronHunter518,[NOVA],2026-06-23,50457,129138,1
VoidHunter1230,[NULL],2026-06-07,526701,113846,4
VoidWarlord8204,[APEX],2026-06-16,640387,149242,2
DarkMage4925,[NULL],2026-06-21,341166,31384,1
User2960650,[FARM],2026-06-28,439,969420,9
DarkSniper7104,[NOVA],2026-06-23,9003,139798,3
DarkPhantom3271,[BETA],2026-06-18,592161,42067,0
RadiantViper8698,[KING],2026-06-10,667105,115716,0
User3334617,[FARM],2026-06-25,759,1857007,20
CrimsonRogue8942,[WAR],2026-06-11,587921,107475,0
User7645919,[FARM],2026-06-27,722,1562670,12
IronGoblin9902,[BETA],2026-06-16,220789,101298,1
GhostRogue3679,[VOID],2026-06-19,566903,77932,0
CrimsonKnight8619,[NOVA],2026-06-08,567780,51263,4
IronPhantom7322,[NOVA],2026-06-25,12570,103906,1
GhostWarlord3295,[NULL],2026-06-17,641290,132914,4
FrostGoblin20,[NOVA],2026-06-12,105387,109476,3
RadiantGoblin4782,[BETA],2026-06-16,244263,110700,4
CrimsonSniper7254,[BETA],2026-06-20,497510,22634,2
GhostPhantom921,[BETA],2026-06-14,264785,133066,0
CrimsonMage3062,[WAR],2026-06-17,417888,58369,3
IronMage1738,[FARM],2026-06-06,613178,80281,4
VoidBeast9351,[NULL],2026-06-24,710161,77705,5
RadiantWarlord5532,[WAR],2026-06-18,575616,141926,5
ShadowGoblin3566,[KING],2026-06-09,413117,83927,2
ToxicViper3825,[KING],2026-06-25,489361,30177,0
VoidBeast2115,[NULL],2026-06-17,233181,120695,0
RadiantKnight4204,[NULL],2026-06-14,443982,21536,2
DarkPhantom2745,[FARM],2026-06-16,155398,146889,2
CrimsonViper6077,[VOID],2026-06-18,452787,41311,5
ToxicBeast3641,[NOVA],2026-06-14,152373,118825,4
GhostKnight5837,[KING],2026-06-15,217214,49678,4
FrostKnight5013,[NOVA],2026-06-20,93464,86018,3
VoidSniper8270,[APEX],2026-06-25,245271,16979,1
VoidRogue4405,[NULL],2026-06-13,328912,45504,3
CrimsonViper4884,[WAR],2026-06-12,591524,13557,0
IronViper9174,[APEX],2026-06-17,763249,66344,3
DarkKnight3859,[VOID],2026-06-14,489075,53663,3
VoidPhantom5028,[NULL],2026-06-13,230682,130639,5
DarkBeast6449,[BETA],2026-06-12,694340,70789,2
ToxicBeast5124,[WAR],2026-06-18,424643,85230,5
ShadowWarlord5938,[NOVA],2026-06-19,463684,10851,1
StormSniper2373,[NULL],2026-06-24,608319,148957,0
FrostBeast8059,[NOVA],2026-06-17,229854,55787,2
VoidKnight881,[VOID],2026-06-16,459792,39906,4
StormMage7528,[BETA],2026-06-19,112250,93715,3
StormSniper5793,[VOID],2026-06-20,160547,139238,5
GhostViper5484,[NOVA],2026-06-08,375281,5160,1
ToxicPhantom7343,[FARM],2026-06-23,294967,138255,0
ShadowKnight5056,[BETA],2026-06-18,57571,125106,0
DarkWarlord4784,[WAR],2026-06-25,672116,53364,5
StormRogue8994,[NOVA],2026-06-10,476070,142961,1
DarkViper6179,[WAR],2026-06-11,139462,141320,0
ShadowSniper4433,[KING],2026-06-09,262566,145642,5
ShadowMage2432,[KING],2026-06-20,206219,115320,0
GhostHunter3855,[KING],2026-06-16,466881,57316,5
FrostHunter97,[APEX],2026-06-13,815642,105961,5
FrostBeast7044,[NOVA],2026-06-10,507279,148669,5
GhostSniper7521,[VOID],2026-06-23,72333,50666,0
FrostGoblin9859,[WAR],2026-06-17,702722,131385,5
ToxicPhantom487,[NOVA],2026-06-11,166371,50857,0
IronRogue6881,[WAR],2026-06-18,773496,97949,3
VoidMage5705,[KING],2026-06-14,114382,46228,3
GhostHunter2409,[WAR],2026-06-24,486617,136005,0
ToxicBeast8647,[NULL],2026-06-08,682080,82356,2
DarkWarlord2104,[WAR],2026-06-07,260631,35139,0
FrostBeast6433,[KING],2026-06-20,416608,102118,0
ShadowMage5777,[WAR],2026-06-08,446026,92029,1
StormKnight3038,[WAR],2026-06-20,843895,109243,3
ShadowViper2835,[NULL],2026-06-14,521151,78831,2
ToxicRogue5019,[BETA],2026-06-18,552595,61365,4
FrostRogue8497,[BETA],2026-06-13,147866,97581,0
FrostKnight3908,[KING],2026-06-21,410794,47183,5
ShadowBeast3010,[KING],2026-06-22,716146,94078,0
GhostHunter8318,[VOID],2026-06-13,538015,140337,5
GhostViper8654,[FARM],2026-06-08,552341,119517,3
FrostHunter2050,[FARM],2026-06-25,371504,3624,1
CrimsonSniper9365,[VOID],2026-06-24,373360,88203,0
StormSniper1414,[BETA],2026-06-23,806751,146621,2
DarkGoblin5242,[FARM],2026-06-14,577666,50833,5
ToxicBeast8990,[BETA],2026-06-11,306470,12234,2
StormBeast2312,[FARM],2026-06-26,825201,144696,0
ToxicViper6788,[NOVA],2026-06-20,204791,55723,0
User9875450,[FARM],2026-06-27,339,1180268,12
ShadowRogue3129,[KING],2026-06-23,548611,114161,5
IronViper2225,[KING],2026-06-21,119423,83428,5
CrimsonSniper7604,[FARM],2026-06-19,521271,21845,5
StormBeast1116,[WAR],2026-06-15,774307,107401,4
ShadowRogue9738,[NOVA],2026-06-11,184131,146110,5
IronBeast7064,[WAR],2026-06-16,428607,89658,2
IronSniper2146,[APEX],2026-06-09,518302,17123,2
StormGoblin7577,[NOVA],2026-06-09,111885,138799,4
ShadowViper5563,[VOID],2026-06-22,208881,20976,4
User7199267,[FARM],2026-06-27,491,1910192,15
DarkKnight5972,[APEX],2026-06-09,29310,48970,3
DarkViper1723,[NOVA],2026-06-23,59711,87223,2
StormHunter9776,[NOVA],2026-06-11,420191,88381,4
FrostWarlord9353,[VOID],2026-06-08,686668,96939,2
IronMage6313,[APEX],2026-06-07,632719,78893,5
StormBeast8988,[KING],2026-06-21,729825,136337,3
DarkHunter1571,[KING],2026-06-07,17203,92147,3
RadiantKnight451,[APEX],2026-06-07,842001,27012,4
StormBeast4933,[NULL],2026-06-26,726716,33878,5
GhostPhantom8906,[BETA],2026-06-08,218528,6762,3
StormRogue5806,[VOID],2026-06-23,691034,42583,0
IronMage2115,[FARM],2026-06-20,622249,140145,1
RadiantWarlord6470,[KING],2026-06-15,374385,115006,0
ToxicSniper4743,[VOID],2026-06-21,133034,125538,2
StormPhantom8513,[VOID],2026-06-12,611253,11542,0
GhostHunter7415,[APEX],2026-06-18,660371,37948,5
ToxicWarlord3011,[VOID],2026-06-16,476215,40134,4
GhostSniper1822,[NOVA],2026-06-19,325562,113640,4
ToxicWarlord3234,[KING],2026-06-18,827005,50775,3
VoidPhantom331,[BETA],2026-06-11,152263,56325,5
DarkWarlord7107,[FARM],2026-06-10,827877,11791,3
StormSniper7859,[VOID],2026-06-13,215796,28287,3
RadiantSniper1669,[KING],2026-06-24,30632,120347,2
ShadowGoblin2115,[NOVA],2026-06-16,15548,138783,2
ToxicMage5720,[VOID],2026-06-07,179374,115742,5
VoidWarlord9252,[KING],2026-06-15,549610,146901,1
User4453293,[FARM],2026-06-25,773,1541155,18
IronWarlord7027,[WAR],2026-06-15,643492,123881,3
StormGoblin198,[VOID],2026-06-07,662040,105381,0
IronMage2281,[WAR],2026-06-09,404803,100937,2
DarkRogue636,[BETA],2026-06-24,469423,97121,1
FrostViper9478,[APEX],2026-06-09,165625,139965,2
ShadowViper1456,[NULL],2026-06-10,626737,97202,5
FrostRogue8679,[NOVA],2026-06-11,179347,95834,0
GhostGoblin8987,[APEX],2026-06-06,484301,142752,1
StormKnight1150,[WAR],2026-06-20,712737,57296,0
VoidWarlord2106,[NOVA],2026-06-20,710370,129210,3
StormKnight1170,[NULL],2026-06-26,347573,92899,4
DarkMage6654,[VOID],2026-06-24,231805,119540,3
RadiantGoblin5033,[FARM],2026-06-11,672318,84148,3
IronBeast995,[BETA],2026-06-26,498196,127601,4
ToxicBeast5692,[NULL],2026-06-20,735500,21289,1
VoidPhantom5522,[FARM],2026-06-22,287930,7944,4
VoidWarlord5817,[BETA],2026-06-09,301399,19046,4
DarkGoblin7986,[FARM],2026-06-25,663242,118902,5
IronHunter6452,[NOVA],2026-06-20,586557,51275,1
GhostWarlord3850,[NOVA],2026-06-14,62005,146659,2
StormGoblin3292,[KING],2026-06-10,26312,21099,4
DarkGoblin333,[NULL],2026-06-22,127662,58616,1
IronGoblin4254,[NULL],2026-06-23,6276,82664,0
ShadowMage8802,[KING],2026-06-07,573621,44192,4
CrimsonPhantom4225,[NULL],2026-06-06,749467,54364,1
User2247329,[FARM],2026-06-23,556,1546612,24
User7313438,[FARM],2026-06-26,778,1671293,23
GhostSniper1463,[WAR],2026-06-22,723836,101327,1
FrostKnight8893,[NOVA],2026-06-10,103071,111014,5
CrimsonMage1884,[NULL],2026-06-14,524912,101593,0
VoidBeast7924,[KING],2026-06-25,36324,13550,3
StormHunter1558,[NULL],2026-06-13,293666,121466,3
GhostSniper3588,[FARM],2026-06-11,159117,82256,4
CrimsonWarlord1631,[WAR],2026-06-14,637971,28552,2
CrimsonKnight6165,[KING],2026-06-08,245091,23946,4
ShadowHunter2972,[WAR],2026-06-12,722347,61982,5
IronMage9106,[NULL],2026-06-23,30806,35026,4
FrostMage8461,[KING],2026-06-16,649902,8197,4
VoidGoblin1965,[KING],2026-06-19,290124,87971,1
RadiantMage4190,[KING],2026-06-10,812992,13747,0
ShadowMage4059,[NOVA],2026-06-24,526916,50559,4
DarkMage1588,[APEX],2026-06-15,91247,115627,2
FrostHunter671,[NULL],2026-06-23,434896,147108,1
DarkRogue3612,[NULL],2026-06-20,577288,15187,0
DarkHunter4357,[VOID],2026-06-10,557672,112279,4
VoidRogue129,[NULL],2026-06-18,583321,58202,0
ToxicMage1383,[APEX],2026-06-18,354726,34947,4
IronGoblin3076,[WAR],2026-06-08,373917,103188,0
RadiantGoblin5418,[KING],2026-06-23,624824,33367,1
DarkKnight6767,[FARM],2026-06-07,578972,38354,0
FrostGoblin9842,[APEX],2026-06-26,533959,123689,0
GhostBeast579,[KING],2026-06-24,89692,59235,0
DarkMage674,[NOVA],2026-06-21,551245,135514,1
CrimsonViper1472,[APEX],2026-06-09,813482,42865,5
DarkGoblin6570,[APEX],2026-06-26,119340,6878,0
CrimsonWarlord9719,[NULL],2026-06-21,744246,8108,4
User5184621,[FARM],2026-06-27,524,1387557,20
FrostPhantom5624,[BETA],2026-06-19,9060,69462,4
DarkKnight5858,[WAR],2026-06-09,439200,76453,1
DarkPhantom2723,[NULL],2026-06-15,785189,40252,3
StormSniper6080,[NULL],2026-06-06,68582,112741,1
ShadowBeast2992,[BETA],2026-06-15,334227,72108,5
