player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login,integrity_flag
StormPhantom6981,[FARM],2026-06-15,271443,123303,2,Standard Player
GhostSniper9878,[NULL],2026-06-18,273996,123179,3,Standard Player
VoidWarlord1352,[FARM],2026-06-06,19705,123162,5,Standard Player
GhostRogue7497,[KING],2026-06-23,819602,123092,0,Standard Player
DarkMage518,[NULL],2026-06-20,617608,123007,2,Standard Player
DarkBeast6818,[BETA],2026-06-08,359710,122939,0,Standard Player
VoidKnight8034,[WAR],2026-06-25,727272,122880,2,Standard Player
StormViper3008,[WAR],2026-06-20,336268,122823,2,Standard Player
StormHunter6276,[APEX],2026-06-24,618920,122821,2,Standard Player
ToxicWarlord8730,[BETA],2026-06-13,550402,122809,4,Standard Player
GhostViper5125,[APEX],2026-06-06,385886,122756,5,Standard Player
IronGoblin125,[FARM],2026-06-19,111375,122743,2,Standard Player
FrostViper8400,[NOVA],2026-06-23,685639,122656,5,Standard Player
StormHunter6234,[WAR],2026-06-20,611024,122587,2,Standard Player
GhostWarlord6381,[NULL],2026-06-08,362029,122583,3,Standard Player
GhostMage9675,[BETA],2026-06-26,842347,122551,5,Standard Player
RadiantHunter685,[KING],2026-06-06,826829,122549,4,Standard Player
FrostKnight1770,[BETA],2026-06-11,579060,122539,1,Standard Player
ShadowGoblin1644,[FARM],2026-06-18,243334,122528,5,Standard Player
RadiantRogue8099,[NOVA],2026-06-24,455511,122478,1,Standard Player
RadiantSniper8943,[BETA],2026-06-16,654325,122473,5,Standard Player
CrimsonWarlord4559,[NULL],2026-06-10,449873,122461,1,Standard Player
RadiantRogue3605,[KING],2026-06-09,139028,122455,4,Standard Player
GhostViper8999,[VOID],2026-06-11,727288,122424,0,Standard Player
FrostViper5198,[NULL],2026-06-11,843149,122407,4,Standard Player
ShadowMage1046,[APEX],2026-06-13,638497,122311,0,Standard Player
DarkKnight6723,[WAR],2026-06-25,260066,122309,2,Standard Player
CrimsonMage175,[KING],2026-06-08,762762,122239,2,Standard Player
FrostWarlord2356,[KING],2026-06-22,674949,122210,4,Standard Player
ShadowMage85,[FARM],2026-06-14,318966,122177,2,Standard Player
FrostSniper6202,[FARM],2026-06-16,285745,122175,4,Standard Player
VoidHunter3062,[FARM],2026-06-26,443693,122163,1,Standard Player
ShadowViper1986,[BETA],2026-06-17,605968,122155,4,Standard Player
ToxicViper9251,[WAR],2026-06-12,790119,122154,1,Standard Player
IronWarlord1862,[WAR],2026-06-17,525644,122132,5,Standard Player
CrimsonPhantom9384,[NOVA],2026-06-16,196338,122097,0,Standard Player
RadiantHunter7847,[NOVA],2026-06-25,451669,122088,1,Standard Player
FrostWarlord4196,[NOVA],2026-06-19,95231,122060,4,Standard Player
IronViper7450,[FARM],2026-06-12,189009,122047,4,Standard Player
IronKnight7220,[APEX],2026-06-11,170691,121998,4,Standard Player
StormBeast9131,[NULL],2026-06-19,348925,121922,3,Standard Player
ShadowPhantom3468,[APEX],2026-06-18,732557,121918,4,Standard Player
GhostSniper9519,[WAR],2026-06-20,457895,121905,0,Standard Player
VoidKnight4329,[NULL],2026-06-06,512350,121866,4,Standard Player
ShadowGoblin6021,[NOVA],2026-06-14,71550,121835,3,Standard Player
VoidGoblin5536,[APEX],2026-06-09,571792,121830,5,Standard Player
VoidRogue1332,[KING],2026-06-12,94420,121822,2,Standard Player
IronViper6651,[WAR],2026-06-26,345439,121804,3,Standard Player
ToxicKnight6339,[APEX],2026-06-14,607692,121788,5,Standard Player
StormGoblin3213,[APEX],2026-06-23,692587,121758,4,Standard Player
CrimsonRogue6707,[WAR],2026-06-17,401684,121744,1,Standard Player
ToxicGoblin9534,[APEX],2026-06-14,377158,121732,5,Standard Player
GhostWarlord3224,[WAR],2026-06-25,787523,121647,4,Standard Player
DarkBeast2466,[VOID],2026-06-06,449686,121578,4,Standard Player
ShadowBeast1324,[KING],2026-06-11,396442,121569,4,Standard Player
RadiantHunter8330,[KING],2026-06-15,281923,121507,0,Standard Player
GhostWarlord6217,[WAR],2026-06-20,805156,121506,2,Standard Player
ShadowWarlord8414,[NOVA],2026-06-20,269107,121498,2,Standard Player
StormHunter1558,[NULL],2026-06-13,293666,121466,3,Standard Player
StormBeast3255,[BETA],2026-06-13,26673,121431,3,Standard Player
DarkWarlord6970,[KING],2026-06-23,693855,121411,4,Standard Player
ToxicGoblin1572,[NULL],2026-06-20,192815,121402,0,Standard Player
FrostKnight7880,[KING],2026-06-11,473301,121375,5,Standard Player
VoidGoblin3022,[FARM],2026-06-19,336048,121356,5,Standard Player
GhostSniper6449,[NULL],2026-06-12,574526,121301,5,Standard Player
RadiantSniper3781,[APEX],2026-06-25,534428,121220,1,Standard Player
GhostRogue5874,[NOVA],2026-06-26,390896,121218,5,Standard Player
ShadowSniper2654,[NULL],2026-06-12,71104,121211,4,Standard Player
FrostViper3574,[NULL],2026-06-24,110396,121163,4,Standard Player
CrimsonKnight942,[KING],2026-06-25,194642,121072,4,Standard Player
RadiantPhantom7797,[NOVA],2026-06-22,343540,121020,1,Standard Player
GhostBeast4270,[NOVA],2026-06-09,81854,120976,4,Standard Player
RadiantSniper9546,[WAR],2026-06-23,397000,120968,0,Standard Player
GhostMage6159,[WAR],2026-06-11,752932,120943,3,Standard Player
ShadowWarlord3175,[KING],2026-06-18,534243,120941,5,Standard Player
ToxicRogue4268,[BETA],2026-06-08,794988,120922,3,Standard Player
ShadowMage5078,[NULL],2026-06-20,8781,120910,1,Standard Player
DarkWarlord1968,[NOVA],2026-06-10,663683,120860,4,Standard Player
CrimsonBeast7310,[FARM],2026-06-18,686080,120857,2,Standard Player
RadiantViper8907,[FARM],2026-06-26,327873,120843,0,Standard Player
ToxicGoblin9738,[BETA],2026-06-13,265412,120839,4,Standard Player
CrimsonViper9455,[KING],2026-06-12,261223,120768,2,Standard Player
VoidRogue3345,[WAR],2026-06-23,17025,120746,2,Standard Player
RadiantPhantom2091,[NOVA],2026-06-16,442165,120703,1,Standard Player
VoidBeast2115,[NULL],2026-06-17,233181,120695,0,Standard Player
CrimsonHunter6311,[NULL],2026-06-06,611280,120679,2,Standard Player
ToxicRogue9758,[NOVA],2026-06-24,18516,120679,0,Standard Player
ShadowMage73,[NULL],2026-06-22,88542,120646,1,Standard Player
ShadowBeast6247,[KING],2026-06-25,351031,120622,2,Standard Player
ShadowBeast1174,[NULL],2026-06-20,508607,120617,2,Standard Player
GhostRogue5967,[WAR],2026-06-09,71920,120599,1,Standard Player
IronPhantom8180,[VOID],2026-06-26,822372,120482,5,Standard Player
GhostKnight4263,[KING],2026-06-25,226322,120386,2,Standard Player
StormGoblin5035,[WAR],2026-06-17,724838,120370,4,Standard Player
RadiantRogue2490,[APEX],2026-06-25,658063,120353,4,Standard Player
RadiantSniper1669,[KING],2026-06-24,30632,120347,2,Standard Player
StormHunter4987,[WAR],2026-06-17,200968,120253,0,Standard Player
FrostKnight8704,[VOID],2026-06-13,663004,120131,2,Standard Player
ToxicHunter2580,[VOID],2026-06-13,283970,120128,5,Standard Player
IronPhantom3882,[NOVA],2026-06-21,718561,120087,4,Standard Player
CrimsonBeast1837,[NULL],2026-06-23,31207,120009,0,Standard Player
DarkGoblin3531,[VOID],2026-06-11,819880,120004,2,Standard Player
VoidPhantom1423,[NULL],2026-06-21,67175,119936,0,Standard Player
CrimsonPhantom6183,[KING],2026-06-07,91296,119911,5,Standard Player
VoidWarlord9040,[APEX],2026-06-14,59593,119898,4,Standard Player
ToxicBeast5192,[NOVA],2026-06-07,644244,119894,0,Standard Player
ShadowViper2270,[VOID],2026-06-25,73982,119887,1,Standard Player
DarkRogue8992,[WAR],2026-06-06,114778,119881,4,Standard Player
CrimsonKnight8213,[NULL],2026-06-09,154630,119842,0,Standard Player
GhostPhantom9758,[KING],2026-06-21,159248,119824,3,Standard Player
VoidBeast762,[BETA],2026-06-24,389465,119812,0,Standard Player
GhostKnight6423,[APEX],2026-06-07,320526,119808,5,Standard Player
CrimsonPhantom5537,[NOVA],2026-06-24,100276,119805,3,Standard Player
VoidRogue1989,[BETA],2026-06-24,116798,119782,5,Standard Player
DarkBeast3842,[NOVA],2026-06-17,71189,119768,5,Standard Player
IronViper8816,[WAR],2026-06-18,243008,119704,3,Standard Player
StormWarlord1884,[WAR],2026-06-07,699551,119676,3,Standard Player
ToxicBeast5718,[FARM],2026-06-14,547655,119674,1,Standard Player
ShadowWarlord702,[BETA],2026-06-06,355377,119658,1,Standard Player
ToxicGoblin3294,[BETA],2026-06-07,473218,119570,2,Standard Player
GhostMage4174,[FARM],2026-06-07,443650,119564,3,Standard Player
DarkMage6654,[VOID],2026-06-24,231805,119540,3,Standard Player
GhostViper8654,[FARM],2026-06-08,552341,119517,3,Standard Player
ToxicKnight4036,[NULL],2026-06-20,755588,119463,5,Standard Player
StormMage6973,[KING],2026-06-14,694890,119410,4,Standard Player
CrimsonHunter4218,[KING],2026-06-13,550508,119387,3,Standard Player
CrimsonWarlord2677,[BETA],2026-06-23,529648,119374,3,Standard Player
GhostGoblin1839,[KING],2026-06-19,229182,119341,3,Standard Player
IronMage2386,[KING],2026-06-08,185580,119331,2,Standard Player
StormBeast8916,[NULL],2026-06-08,496646,119327,3,Standard Player
CrimsonMage1865,[BETA],2026-06-18,559829,119323,2,Standard Player
DarkKnight9337,[WAR],2026-06-06,296379,119317,2,Standard Player
IronBeast7215,[BETA],2026-06-18,601549,119302,4,Standard Player
DarkHunter185,[BETA],2026-06-06,185843,119297,1,Standard Player
VoidViper3321,[APEX],2026-06-19,134583,119295,1,Standard Player
DarkMage9227,[BETA],2026-06-14,608680,119291,3,Standard Player
DarkBeast7642,[NULL],2026-06-10,775024,119275,1,Standard Player
RadiantGoblin3237,[FARM],2026-06-14,385147,119272,3,Standard Player
VoidWarlord3678,[APEX],2026-06-09,649271,119270,0,Standard Player
IronViper3558,[APEX],2026-06-20,264495,119234,2,Standard Player
FrostPhantom3312,[FARM],2026-06-24,690851,119232,0,Standard Player
FrostRogue8815,[WAR],2026-06-22,276499,119228,0,Standard Player
IronHunter5388,[NULL],2026-06-15,774316,119220,2,Standard Player
ShadowWarlord8972,[KING],2026-06-16,791577,119108,5,Standard Player
ToxicKnight4189,[KING],2026-06-22,126983,119085,5,Standard Player
IronSniper2371,[NOVA],2026-06-13,159933,119079,2,Standard Player
IronGoblin2813,[WAR],2026-06-23,736285,119055,2,Standard Player
FrostViper8157,[KING],2026-06-16,98791,119049,2,Standard Player
VoidMage3387,[BETA],2026-06-09,511328,119032,3,Standard Player
IronBeast988,[FARM],2026-06-16,504050,119021,3,Standard Player
VoidWarlord6245,[WAR],2026-06-26,526091,118977,2,Standard Player
VoidSniper1785,[NULL],2026-06-16,251460,118924,3,Standard Player
DarkGoblin7986,[FARM],2026-06-25,663242,118902,5,Standard Player
CrimsonHunter2933,[VOID],2026-06-17,391648,118897,2,Standard Player
DarkViper509,[VOID],2026-06-14,638110,118893,2,Standard Player
ToxicBeast3641,[NOVA],2026-06-14,152373,118825,4,Standard Player
VoidBeast7778,[APEX],2026-06-19,304986,118809,3,Standard Player
RadiantViper846,[APEX],2026-06-24,212837,118797,5,Standard Player
StormGoblin6603,[FARM],2026-06-16,549148,118788,5,Standard Player
IronKnight9260,[NULL],2026-06-12,339894,118781,2,Standard Player
StormHunter3622,[KING],2026-06-12,146153,118779,4,Standard Player
FrostMage5702,[VOID],2026-06-25,393991,118775,1,Standard Player
VoidGoblin9941,[NOVA],2026-06-23,642476,118771,3,Standard Player
IronRogue7239,[VOID],2026-06-16,544622,118753,5,Standard Player
StormPhantom7071,[VOID],2026-06-09,327226,118677,2,Standard Player
GhostPhantom8255,[FARM],2026-06-08,41404,118657,5,Standard Player
VoidViper655,[BETA],2026-06-24,842850,118629,0,Standard Player
ToxicBeast7189,[NOVA],2026-06-24,706754,118615,4,Standard Player
VoidGoblin8983,[APEX],2026-06-06,752568,118600,1,Standard Player
VoidKnight9464,[WAR],2026-06-10,554626,118563,2,Standard Player
VoidGoblin6921,[NOVA],2026-06-14,14959,118555,0,Standard Player
ShadowMage492,[BETA],2026-06-16,22351,118519,5,Standard Player
IronSniper6054,[NOVA],2026-06-07,679106,118491,4,Standard Player
ToxicHunter9049,[NULL],2026-06-19,796162,118475,4,Standard Player
StormSniper5297,[BETA],2026-06-14,306557,118436,2,Standard Player
IronHunter8899,[APEX],2026-06-22,348872,118328,1,Standard Player
StormRogue7360,[VOID],2026-06-17,323950,118327,0,Standard Player
RadiantWarlord4260,[KING],2026-06-20,713724,118232,1,Standard Player
IronHunter2250,[NULL],2026-06-15,177202,118119,5,Standard Player
FrostGoblin1187,[KING],2026-06-15,594599,118017,5,Standard Player
GhostHunter7212,[NULL],2026-06-17,758873,117983,4,Standard Player
VoidHunter7194,[NULL],2026-06-09,409553,117954,2,Standard Player
VoidSniper2247,[VOID],2026-06-15,187613,117950,1,Standard Player
CrimsonWarlord7086,[WAR],2026-06-18,566218,117928,5,Standard Player
ShadowBeast858,[APEX],2026-06-10,146959,117896,4,Standard Player
VoidMage157,[APEX],2026-06-21,94920,117820,4,Standard Player
ToxicViper9185,[WAR],2026-06-23,727172,117790,2,Standard Player
FrostRogue4551,[NULL],2026-06-23,729566,117781,3,Standard Player
RadiantRogue7423,[BETA],2026-06-14,576682,117778,5,Standard Player
DarkKnight9807,[VOID],2026-06-17,183618,117772,5,Standard Player
CrimsonViper5515,[FARM],2026-06-20,730550,117715,2,Standard Player
StormPhantom4795,[BETA],2026-06-26,57673,117693,3,Standard Player
RadiantPhantom4985,[NOVA],2026-06-17,632837,117663,1,Standard Player
ShadowWarlord8585,[VOID],2026-06-18,60857,117581,2,Standard Player
StormRogue1227,[BETA],2026-06-16,503471,117565,5,Standard Player
RadiantGoblin8430,[KING],2026-06-06,715451,117558,3,Standard Player
GhostMage311,[APEX],2026-06-10,65986,117509,5,Standard Player
ToxicBeast9326,[NULL],2026-06-08,647433,117501,4,Standard Player
FrostWarlord4086,[KING],2026-06-18,565752,117383,0,Standard Player
ShadowWarlord3432,[VOID],2026-06-25,503002,117366,5,Standard Player
ShadowHunter7734,[NOVA],2026-06-22,369322,117335,0,Standard Player
GhostPhantom8922,[KING],2026-06-08,843859,117213,5,Standard Player
CrimsonPhantom8893,[APEX],2026-06-09,725429,117209,4,Standard Player
FrostPhantom9397,[APEX],2026-06-06,518888,117207,4,Standard Player
FrostViper1209,[NOVA],2026-06-24,519713,117202,0,Standard Player
ToxicViper5611,[APEX],2026-06-22,561177,117086,0,Standard Player
IronPhantom6063,[NULL],2026-06-13,461082,117084,5,Standard Player
GhostHunter8360,[NULL],2026-06-08,750452,117003,0,Standard Player
GhostSniper5875,[VOID],2026-06-18,296227,117000,4,Standard Player
RadiantGoblin8523,[KING],2026-06-09,594698,116942,1,Standard Player
IronMage6171,[FARM],2026-06-25,803244,116939,4,Standard Player
VoidWarlord800,[NOVA],2026-06-07,430474,116936,1,Standard Player
GhostWarlord1213,[WAR],2026-06-07,849726,116915,1,Standard Player
FrostGoblin5706,[NULL],2026-06-14,401688,116845,5,Standard Player
ShadowGoblin5618,[FARM],2026-06-06,367583,116810,0,Standard Player
FrostHunter36,[VOID],2026-06-08,762908,116780,5,Standard Player
VoidPhantom1916,[NULL],2026-06-13,161458,116742,2,Standard Player
ShadowHunter973,[FARM],2026-06-22,293296,116654,1,Standard Player
DarkMage519,[APEX],2026-06-21,361810,116625,5,Standard Player
StormHunter851,[FARM],2026-06-09,809977,116624,4,Standard Player
IronKnight5413,[APEX],2026-06-10,358025,116469,1,Standard Player
StormPhantom5489,[NULL],2026-06-13,480666,116450,5,Standard Player
GhostWarlord6524,[WAR],2026-06-22,74084,116436,5,Standard Player
ShadowGoblin7037,[WAR],2026-06-20,773626,116340,0,Standard Player
ShadowPhantom7807,[KING],2026-06-21,187202,116280,1,Standard Player
VoidPhantom4891,[BETA],2026-06-20,624883,116279,5,Standard Player
StormHunter5420,[VOID],2026-06-23,163032,116230,0,Standard Player
FrostBeast608,[APEX],2026-06-26,256686,116229,2,Standard Player
VoidPhantom2325,[KING],2026-06-15,690675,116194,2,Standard Player
ToxicRogue5233,[NULL],2026-06-14,675978,116128,0,Standard Player
RadiantMage9539,[APEX],2026-06-22,280130,116121,5,Standard Player
GhostGoblin7910,[NOVA],2026-06-23,777933,116089,0,Standard Player
DarkBeast6144,[NULL],2026-06-26,479032,116068,4,Standard Player
StormViper1339,[WAR],2026-06-14,302065,116044,2,Standard Player
CrimsonBeast5739,[NULL],2026-06-14,584179,115982,3,Standard Player
StormPhantom213,[APEX],2026-06-24,180176,115972,1,Standard Player
StormRogue6870,[APEX],2026-06-22,751173,115962,1,Standard Player
ToxicBeast3705,[VOID],2026-06-11,698146,115945,3,Standard Player
GhostHunter7317,[VOID],2026-06-19,111417,115932,5,Standard Player
FrostViper8442,[WAR],2026-06-09,6504,115919,3,Standard Player
FrostWarlord4172,[FARM],2026-06-23,9491,115867,1,Standard Player
FrostBeast7604,[FARM],2026-06-24,356167,115863,1,Standard Player
CrimsonViper8316,[APEX],2026-06-16,427943,115846,0,Standard Player
GhostViper4296,[NULL],2026-06-15,294101,115840,5,Standard Player
GhostWarlord548,[KING],2026-06-10,146388,115821,2,Standard Player
IronPhantom6037,[BETA],2026-06-14,408601,115806,1,Standard Player
IronKnight1443,[VOID],2026-06-08,670809,115781,0,Standard Player
IronKnight3440,[BETA],2026-06-08,773921,115776,1,Standard Player
ToxicMage5720,[VOID],2026-06-07,179374,115742,5,Standard Player
RadiantViper8698,[KING],2026-06-10,667105,115716,0,Standard Player
GhostMage4462,[KING],2026-06-26,246709,115702,5,Standard Player
FrostRogue8034,[NULL],2026-06-20,385234,115668,2,Standard Player
VoidViper8532,[APEX],2026-06-20,368364,115644,0,Standard Player
DarkMage1588,[APEX],2026-06-15,91247,115627,2,Standard Player
ShadowMage6666,[KING],2026-06-22,394102,115571,3,Standard Player
FrostBeast353,[FARM],2026-06-21,249014,115517,5,Standard Player
VoidSniper7216,[NULL],2026-06-24,558382,115507,2,Standard Player
RadiantKnight8274,[KING],2026-06-15,467120,115494,2,Standard Player
GhostRogue2487,[VOID],2026-06-20,339434,115462,0,Standard Player
GhostKnight6602,[NOVA],2026-06-16,275258,115357,2,Standard Player
IronPhantom2904,[NOVA],2026-06-09,62431,115349,2,Standard Player
ShadowKnight8292,[NULL],2026-06-11,570431,115335,4,Standard Player
ShadowMage2432,[KING],2026-06-20,206219,115320,0,Standard Player
VoidKnight4108,[FARM],2026-06-08,354247,115307,2,Standard Player
ShadowPhantom473,[NOVA],2026-06-14,438184,115248,0,Standard Player
ToxicViper4458,[NOVA],2026-06-07,791746,115244,3,Standard Player
VoidPhantom3614,[NULL],2026-06-06,837418,115190,2,Standard Player
VoidPhantom2402,[APEX],2026-06-17,309253,115158,1,Standard Player
StormMage7425,[FARM],2026-06-26,148872,115144,5,Standard Player
ToxicHunter1287,[VOID],2026-06-23,234786,115133,2,Standard Player
ToxicGoblin2721,[FARM],2026-06-25,536007,115125,4,Standard Player
RadiantGoblin6420,[NULL],2026-06-23,479739,115113,0,Standard Player
RadiantRogue1111,[KING],2026-06-19,99733,115080,5,Standard Player
CrimsonViper2298,[VOID],2026-06-19,724592,115048,1,Standard Player
GhostViper693,[NOVA],2026-06-08,409041,115030,5,Standard Player
RadiantWarlord6470,[KING],2026-06-15,374385,115006,0,Standard Player
GhostSniper5184,[APEX],2026-06-20,345302,114926,0,Standard Player
StormBeast4226,[VOID],2026-06-18,17769,114892,5,Standard Player
DarkMage2969,[FARM],2026-06-22,724813,114862,2,Standard Player
DarkHunter9704,[NULL],2026-06-25,771092,114841,1,Standard Player
StormHunter6081,[WAR],2026-06-26,123836,114832,3,Standard Player
ShadowHunter897,[FARM],2026-06-09,355881,114796,3,Standard Player
RadiantKnight1450,[FARM],2026-06-16,506800,114736,0,Standard Player
DarkBeast1371,[NULL],2026-06-11,529604,114724,0,Standard Player
GhostBeast1084,[VOID],2026-06-22,35455,114707,0,Standard Player
RadiantViper342,[VOID],2026-06-12,75342,114683,4,Standard Player
CrimsonSniper802,[NULL],2026-06-11,294383,114667,1,Standard Player
ToxicHunter5137,[KING],2026-06-09,736731,114649,2,Standard Player
FrostGoblin2022,[VOID],2026-06-08,64246,114585,4,Standard Player
FrostKnight2379,[VOID],2026-06-16,786900,114564,5,Standard Player
StormBeast3432,[VOID],2026-06-19,588055,114562,4,Standard Player
StormWarlord6917,[WAR],2026-06-25,194275,114542,3,Standard Player
